Fan_hours,Refrigerator_hours,AirConditioner_hours,Television_hours,Monitor_hours,MotorPump_hours,Months,City,Company,MonthlyHours,TariffRate,ElectricityBill
9,22.0,3.0,18.0,1.0,0,11,Nagpur,Adani Power Ltd.,666,8.9,5927.400000000000
10,17.0,0.0,4.0,1.0,0,11,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",289,8.9,2572.1
22,23.0,0.0,20.0,1.0,0,11,Nagpur,Orient Green,613,8.9,5455.7
19,23.0,0.0,12.0,1.0,0,11,Nagpur,Torrent Power Ltd.,369,8.9,3284.1
12,22.0,0.0,7.0,12.0,0,11,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",489,8.9,4352.1
16,23.0,3.0,9.0,12.0,0,11,Nagpur,Sterlite Power Transmission Ltd,671,8.9,5971.900000000000
14,23.0,3.0,11.0,1.0,0,11,Nagpur,L&T Transmission & Distribution,510,8.9,4539.0
8,20.0,2.0,6.0,1.0,0,11,Nagpur,NTPC Pvt. Ltd.,316,8.9,2812.4
6,19.0,0.0,14.0,7.0,0,11,Nagpur,Power Grid Corp,294,8.9,2616.6
22,22.0,3.0,20.0,1.0,0,11,Nagpur,KEC International,597,8.9,5313.3
20,22.0,2.0,5.0,1.0,0,11,Nagpur,KEC International,597,8.9,5313.3
11,22.0,2.0,7.0,12.0,0,11,Nagpur,Sunil Hitech Eng,579,8.9,5153.1
22,23.0,0.0,17.0,1.0,0,11,Nagpur,Kalpataru Power,479,8.9,4263.1
5,18.0,1.0,21.0,1.0,0,11,Nagpur,Reliance Energy,362,8.9,3221.8
6,19.0,2.0,16.0,1.0,0,11,Nagpur,Sunil Hitech Eng,362,8.9,3221.8
17,23.0,2.0,7.0,1.0,0,11,Nagpur,Adani Power Ltd.,373,8.9,3319.7000000000000
19,22.0,0.0,15.0,12.0,0,11,Nagpur,Power Grid Corp,678,8.9,6034.2
12,23.0,3.0,13.0,1.0,0,11,Nagpur,GE T&D India Limited,466,8.9,4147.400000000000
17,22.0,0.0,20.0,1.0,0,11,Nagpur,Guj Ind Power,634,8.9,5642.6
14,22.0,1.0,17.0,1.0,0,11,Nagpur,Jaiprakash Power,556,8.9,4948.400000000000
10,20.0,1.0,13.0,1.0,0,11,Nagpur,Neueon Towers / Sujana Towers Ltd.,556,8.9,4948.400000000000
15,22.0,0.0,22.0,1.0,0,11,Nagpur,NTPC Pvt. Ltd.,562,8.9,5001.8
22,22.0,2.0,9.0,1.0,0,11,Nagpur,Reliance Power,500,8.9,4450.0
16,23.0,2.0,16.0,1.0,0,11,Nagpur,L&T Transmission & Distribution,500,8.9,4450.0
10,20.0,1.0,6.0,1.0,0,11,Nagpur,Torrent Power Ltd.,500,8.9,4450.0
21,23.0,1.0,11.0,1.0,0,11,Nagpur,Guj Ind Power,500,8.9,4450.0
23,22.0,3.0,15.0,1.0,0,11,Nagpur,Sterlite Power Transmission Ltd,603,8.9,5366.7
16,22.0,3.0,17.0,1.0,0,11,Nagpur,CESC,627,8.9,5580.3
12,22.0,2.0,5.0,1.0,0,11,Nagpur,Sterlite Power Transmission Ltd,499,8.9,4441.1
16,23.0,1.0,12.0,1.0,0,11,Nagpur,KEC International,599,8.9,5331.1
15,22.0,2.0,5.0,1.0,0,11,Nagpur,SJVN Ltd.,318,8.9,2830.2000000000000
21,22.0,0.0,21.0,1.0,0,11,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,495,8.9,4405.5
14,22.0,1.0,17.0,1.0,0,11,Nagpur,SJVN Ltd.,495,8.9,4405.5
10,19.0,2.0,11.0,1.0,0,11,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,495,8.9,4405.5
7,23.0,1.0,20.0,1.0,0,11,Nagpur,Sterlite Power Transmission Ltd,402,8.9,3577.8
12,23.0,3.0,9.0,1.0,0,11,Nagpur,Kalpataru Power,402,8.9,3577.8
16,23.0,3.0,20.0,1.0,0,11,Nagpur,Torrent Power Ltd.,533,8.9,4743.7
12,23.0,2.0,10.0,1.0,0,11,Nagpur,Unitech Power Transmission Ltd.,533,8.9,4743.7
17,22.0,2.0,21.0,1.0,0,11,Nagpur,Indowind Energy,533,8.9,4743.7
23,23.0,3.0,8.0,1.0,0,11,Nagpur,SJVN Ltd.,533,8.9,4743.7
11,23.0,0.0,7.0,1.0,0,11,Nagpur,NLC India,264,8.9,2349.6
20,23.0,2.0,21.0,1.0,0,11,Nagpur,Power Grid Corp,750,8.9,6675.0
22,22.0,2.0,16.0,1.0,0,11,Nagpur,JSW Energy Ltd.,478,8.9,4254.2
21,23.0,0.0,9.0,1.0,0,11,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),427,8.9,3800.3
8,20.0,2.0,19.0,1.0,0,11,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,427,8.9,3800.3
12,23.0,2.0,12.0,1.0,0,11,Nagpur,NHPC,427,8.9,3800.3
5,21.0,0.0,19.0,1.0,0,11,Nagpur,Adani Power Ltd.,387,8.9,3444.3
9,18.0,3.0,14.0,7.0,0,11,Nagpur,NTPC Pvt. Ltd.,604,8.9,5375.6
7,17.0,0.0,17.0,7.0,0,11,Nagpur,GE T&D India Limited,391,8.9,3479.9
10,19.0,1.0,7.0,1.0,0,11,Nagpur,Unitech Power Transmission Ltd.,297,8.9,2643.3
8,19.0,1.0,14.0,1.0,0,11,Nagpur,Torrent Power Ltd.,298,8.9,2652.2000000000000
10,23.0,3.0,20.0,1.0,0,11,Nagpur,Guj Ind Power,569,8.9,5064.1
18,22.0,2.0,10.0,1.0,0,11,Nagpur,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),378,8.9,3364.2000000000000
21,23.0,2.0,22.0,1.0,0,11,Nagpur,Torrent Power Ltd.,619,8.9,5509.1
21,22.0,2.0,4.0,12.0,0,11,Nagpur,Reliance Power,682,8.9,6069.8
7,20.0,0.0,20.0,1.0,0,11,Nagpur,NLC India,356,8.9,3168.4
15,23.0,1.0,5.0,1.0,0,11,Nagpur,Jaiprakash Power,403,8.9,3586.7000000000000
5,17.0,0.0,22.0,1.0,0,11,Nagpur,Kalpataru Power,283,8.9,2518.7000000000000
18,23.0,2.0,11.0,12.0,0,11,Nagpur,Tata Power Company Ltd.,675,8.9,6007.5
9,22.0,0.0,6.0,1.0,0,11,Nagpur,Indowind Energy,408,8.9,3631.2000000000000
5,21.0,3.0,11.0,1.0,0,11,Nagpur,Sterlite Power Transmission Ltd,408,8.9,3631.2000000000000
15,22.0,1.0,21.0,12.0,0,11,Nagpur,L&T Transmission & Distribution,723,8.9,6434.7
5,23.0,2.0,7.0,7.0,0,11,Nagpur,Unitech Power Transmission Ltd.,568,8.9,5055.2
7,23.0,1.0,22.0,1.0,0,11,Nagpur,Tata Power Company Ltd.,663,8.9,5900.7
18,23.0,3.0,12.0,12.0,0,11,Nagpur,Jyoti Structure,701,8.9,6238.900000000000
6,22.0,0.0,11.0,1.0,0,11,Nagpur,Tata Power Company Ltd.,382,8.9,3399.8
7,20.0,1.0,6.0,1.0,0,11,Nagpur,CESC,382,8.9,3399.8
21,23.0,0.0,20.0,12.0,0,11,Nagpur,KEC International,580,8.9,5162.0
23,23.0,0.0,3.0,1.0,0,11,Nagpur,SJVN Ltd.,447,8.9,3978.3
6,22.0,0.0,8.0,1.0,0,11,Nagpur,Kalpataru Power,482,8.9,4289.8
20,22.0,1.0,3.0,12.0,0,11,Nagpur,CESC,658,8.9,5856.2
5,22.0,2.0,5.0,1.0,0,11,Nagpur,Guj Ind Power,353,8.9,3141.7000000000000
7,19.0,1.0,12.0,1.0,0,11,Nagpur,Optibelt Power Transmission India Private Limited,353,8.9,3141.7000000000000
22,22.0,2.0,5.0,1.0,0,11,Nagpur,Tata Power Company Ltd.,548,8.9,4877.2
12,23.0,0.0,20.0,1.0,0,11,Nagpur,Sterlite Power Transmission Ltd,548,8.9,4877.2
7,23.0,3.0,22.0,1.0,0,11,Nagpur,CESC,709,8.9,6310.1
6,21.0,0.0,13.0,7.0,0,11,Nagpur,Bonfiglioli Transmission Pvt. Ltd.,340,8.9,3026.0
5,22.0,0.0,4.0,1.0,0,11,Nagpur,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,222,8.9,1975.8000000000000
18,23.0,1.0,9.0,1.0,0,11,Nagpur,GE T&D India Limited,615,8.9,5473.5
10,20.0,3.0,17.0,1.0,0,11,Nagpur,Orient Green,524,8.9,4663.6
12,23.0,0.0,17.0,1.0,0,11,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",366,8.9,3257.4
11,22.0,3.0,11.0,1.0,0,11,Nagpur,Power Grid Corp,621,8.9,5526.900000000000
15,23.0,2.0,17.0,1.0,0,11,Nagpur,Indowind Energy,621,8.9,5526.900000000000
21,23.0,2.0,12.0,12.0,0,11,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",621,8.9,5526.900000000000
19,22.0,2.0,8.0,1.0,0,11,Nagpur,Unitech Power Transmission Ltd.,397,8.9,3533.3
14,23.0,2.0,21.0,1.0,0,11,Nagpur,NHPC,667,8.9,5936.3
15,22.0,3.0,22.0,1.0,0,11,Nagpur,Tata Power Company Ltd.,726,8.9,6461.400000000000
20,23.0,2.0,12.0,12.0,0,11,Nagpur,GE T&D India Limited,734,8.9,6532.6
20,23.0,0.0,15.0,1.0,0,11,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,661,8.9,5882.900000000000
18,23.0,0.0,9.0,1.0,0,11,Nagpur,Unitech Power Transmission Ltd.,517,8.9,4601.3
20,23.0,2.0,18.0,1.0,0,11,Nagpur,L&T Transmission & Distribution,544,8.9,4841.6
18,23.0,3.0,15.0,1.0,0,11,Nagpur,Kalpataru Power,681,8.9,6060.900000000000
5,17.0,1.0,5.0,1.0,0,11,Nagpur,NLC India,280,8.9,2492.0
8,21.0,3.0,13.0,1.0,0,11,Nagpur,SJVN Ltd.,543,8.9,4832.7
6,23.0,3.0,13.0,1.0,0,11,Nagpur,Sterlite Power Transmission Ltd,543,8.9,4832.7
12,23.0,2.0,4.0,1.0,0,11,Nagpur,CESC,381,8.9,3390.9
22,22.0,3.0,17.0,1.0,0,11,Nagpur,Neueon Towers / Sujana Towers Ltd.,744,8.9,6621.6
18,22.0,1.0,21.0,12.0,0,11,Nagpur,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",757,8.9,6737.3
20,23.0,3.0,19.0,1.0,0,11,Nagpur,Ringfeder Power Transmission India Pvt. Ltd.,705,8.9,6274.5
8,18.0,1.0,4.0,1.0,0,11,Nagpur,GE T&D India Limited,254,8.9,2260.6
18,23.0,2.0,22.0,12.0,0,11,Nagpur,KEC International,820,8.9,7298.0
23,22.0,3.0,22.0,12.0,0,11,Nagpur,Sunil Hitech Eng,764,8.9,6799.6
12,23.0,1.0,10.0,1.0,0,11,Nagpur,Adani Power Ltd.,379,8.9,3373.1
13,22.0,0.0,12.0,12.0,0,11,Mumbai,NHPC,528,9.2,4857.600000000000
8,19.0,0.0,18.0,1.0,0,11,Mumbai,Unitech Power Transmission Ltd.,418,9.2,3845.6
21,23.0,0.0,15.0,1.0,0,11,Mumbai,Jaiprakash Power,484,9.2,4452.800000000000
14,22.0,0.0,12.0,1.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,330,9.2,3036.0000000000000
21,23.0,1.0,9.0,1.0,0,11,Mumbai,Indowind Energy,594,9.2,5464.800000000000
23,23.0,3.0,21.0,1.0,0,11,Mumbai,KEC International,704,9.2,6476.800000000000
9,19.0,0.0,13.0,1.0,0,11,Mumbai,NLC India,266,9.2,2447.2
20,23.0,3.0,8.0,1.0,0,11,Mumbai,Power Grid Corp,532,9.2,4894.4
22,22.0,1.0,14.0,12.0,0,11,Mumbai,Reliance Energy,567,9.2,5216.4
22,23.0,0.0,16.0,12.0,0,11,Mumbai,SJVN Ltd.,777,9.2,7148.4
20,22.0,0.0,15.0,1.0,0,11,Mumbai,NHPC,441,9.2,4057.2
7,23.0,0.0,19.0,1.0,0,11,Mumbai,Jyoti Structure,441,9.2,4057.2
10,21.0,0.0,11.0,1.0,0,11,Mumbai,SJVN Ltd.,441,9.2,4057.2
9,20.0,0.0,13.0,1.0,0,11,Mumbai,Kalpataru Power,441,9.2,4057.2
16,22.0,2.0,13.0,1.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,441,9.2,4057.2
17,22.0,1.0,13.0,1.0,0,11,Mumbai,SJVN Ltd.,378,9.2,3477.6
5,21.0,1.0,22.0,1.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,483,9.2,4443.600000000000
22,22.0,2.0,10.0,1.0,0,11,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",588,9.2,5409.600000000000
20,22.0,2.0,15.0,1.0,0,11,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,630,9.2,5796.0
19,22.0,0.0,12.0,1.0,0,11,Mumbai,TransRail Lighting,435,9.2,4002.0000000000000
8,21.0,0.0,18.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,435,9.2,4002.0000000000000
6,18.0,3.0,21.0,1.0,0,11,Mumbai,NLC India,437,9.2,4020.4000000000000
5,18.0,3.0,11.0,1.0,0,11,Mumbai,Kalpataru Power,442,9.2,4066.4000000000000
11,23.0,2.0,22.0,1.0,0,11,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),689,9.2,6338.800000000000
8,22.0,0.0,16.0,1.0,0,11,Mumbai,Kalpataru Power,415,9.2,3818.0000000000000
19,23.0,0.0,17.0,1.0,0,11,Mumbai,Power Grid Corp,415,9.2,3818.0000000000000
23,22.0,1.0,7.0,1.0,0,11,Mumbai,Reliance Energy,427,9.2,3928.4000000000000
20,23.0,0.0,15.0,12.0,0,11,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,749,9.2,6890.800000000000
6,18.0,2.0,19.0,1.0,0,11,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),583,9.2,5363.600000000000
16,23.0,2.0,21.0,1.0,0,11,Mumbai,Kalpataru Power,583,9.2,5363.600000000000
22,22.0,2.0,14.0,1.0,0,11,Mumbai,Reliance Power,583,9.2,5363.600000000000
14,23.0,3.0,19.0,1.0,0,11,Mumbai,L&T Transmission & Distribution,583,9.2,5363.600000000000
20,23.0,1.0,8.0,12.0,0,11,Mumbai,Sunil Hitech Eng,610,9.2,5612.0
14,22.0,2.0,15.0,12.0,0,11,Mumbai,Jaiprakash Power,610,9.2,5612.0
5,22.0,3.0,15.0,7.0,0,11,Mumbai,TransRail Lighting,603,9.2,5547.600000000000
20,22.0,3.0,4.0,1.0,0,11,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),575,9.2,5290.0
17,23.0,1.0,22.0,1.0,0,11,Mumbai,Indowind Energy,575,9.2,5290.0
12,22.0,2.0,6.0,1.0,0,11,Mumbai,JSW Energy Ltd.,575,9.2,5290.0
22,23.0,3.0,7.0,1.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,515,9.2,4738.0
12,22.0,0.0,17.0,1.0,0,11,Mumbai,Torrent Power Ltd.,444,9.2,4084.8000000000000
20,23.0,2.0,10.0,1.0,0,11,Mumbai,KEC International,650,9.2,5980.000000000000
15,23.0,1.0,18.0,12.0,0,11,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,601,9.2,5529.2
10,19.0,0.0,22.0,1.0,0,11,Mumbai,GE T&D India Limited,601,9.2,5529.2
15,22.0,2.0,10.0,1.0,0,11,Mumbai,Jyoti Structure,558,9.2,5133.600000000000
18,23.0,1.0,13.0,1.0,0,11,Mumbai,Torrent Power Ltd.,520,9.2,4784.0
15,22.0,3.0,11.0,12.0,0,11,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",520,9.2,4784.0
5,22.0,1.0,15.0,1.0,0,11,Mumbai,NTPC Pvt. Ltd.,520,9.2,4784.0
21,23.0,0.0,21.0,1.0,0,11,Mumbai,Power Grid Corp,607,9.2,5584.4
12,23.0,0.0,12.0,1.0,0,11,Mumbai,SJVN Ltd.,431,9.2,3965.2
12,22.0,0.0,13.0,1.0,0,11,Mumbai,GE T&D India Limited,495,9.2,4554.0
18,22.0,0.0,16.0,1.0,0,11,Mumbai,Jaiprakash Power,394,9.2,3624.8000000000000
21,23.0,1.0,5.0,1.0,0,11,Mumbai,NTPC Pvt. Ltd.,338,9.2,3109.6
12,23.0,1.0,8.0,12.0,0,11,Mumbai,Indowind Energy,413,9.2,3799.6
11,23.0,2.0,18.0,1.0,0,11,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",428,9.2,3937.6
11,23.0,3.0,4.0,1.0,0,11,Mumbai,Jaiprakash Power,443,9.2,4075.6
11,22.0,3.0,18.0,1.0,0,11,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),443,9.2,4075.6
10,18.0,2.0,17.0,1.0,0,11,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",456,9.2,4195.2
18,23.0,3.0,19.0,1.0,0,11,Mumbai,Jaiprakash Power,726,9.2,6679.2
11,23.0,3.0,10.0,1.0,0,11,Mumbai,Adani Power Ltd.,509,9.2,4682.800000000000
7,17.0,0.0,18.0,1.0,0,11,Mumbai,NLC India,509,9.2,4682.800000000000
10,23.0,2.0,8.0,1.0,0,11,Mumbai,Reliance Power,384,9.2,3532.8000000000000
17,23.0,2.0,5.0,1.0,0,11,Mumbai,Sunil Hitech Eng,451,9.2,4149.2
14,23.0,0.0,16.0,12.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,523,9.2,4811.600000000000
13,22.0,3.0,16.0,1.0,0,11,Mumbai,Sterlite Power Transmission Ltd,523,9.2,4811.600000000000
8,17.0,2.0,5.0,7.0,0,11,Mumbai,Power Grid Corp,458,9.2,4213.600000000000
21,22.0,0.0,22.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,600,9.2,5520.0
13,22.0,1.0,11.0,12.0,0,11,Mumbai,GE T&D India Limited,598,9.2,5501.600000000000
8,17.0,3.0,14.0,1.0,0,11,Mumbai,GE T&D India Limited,544,9.2,5004.800000000000
22,23.0,2.0,8.0,1.0,0,11,Mumbai,KEC International,666,9.2,6127.2
23,22.0,2.0,10.0,12.0,0,11,Mumbai,Guj Ind Power,744,9.2,6844.800000000000
22,22.0,2.0,9.0,1.0,0,11,Mumbai,Jaiprakash Power,524,9.2,4820.800000000000
5,20.0,3.0,13.0,1.0,0,11,Mumbai,Unitech Power Transmission Ltd.,426,9.2,3919.2
6,17.0,1.0,4.0,7.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,263,9.2,2419.6
21,23.0,1.0,16.0,1.0,0,11,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,519,9.2,4774.800000000000
22,22.0,1.0,3.0,1.0,0,11,Mumbai,Torrent Power Ltd.,519,9.2,4774.800000000000
10,19.0,2.0,3.0,7.0,0,11,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,326,9.2,2999.2
19,22.0,2.0,7.0,12.0,0,11,Mumbai,KEC International,555,9.2,5106.0
6,21.0,0.0,21.0,1.0,0,11,Mumbai,SJVN Ltd.,555,9.2,5106.0
22,23.0,1.0,7.0,1.0,0,11,Mumbai,TransRail Lighting,529,9.2,4866.800000000000
9,19.0,2.0,6.0,1.0,0,11,Mumbai,KEC International,318,9.2,2925.6
17,23.0,3.0,12.0,1.0,0,11,Mumbai,Tata Power Company Ltd.,597,9.2,5492.4
19,23.0,0.0,12.0,1.0,0,11,Mumbai,L&T Transmission & Distribution,542,9.2,4986.4
19,23.0,1.0,18.0,12.0,0,11,Mumbai,NTPC Pvt. Ltd.,656,9.2,6035.2
22,22.0,3.0,8.0,1.0,0,11,Mumbai,Indowind Energy,620,9.2,5704.0
21,23.0,2.0,3.0,1.0,0,11,Mumbai,Orient Green,620,9.2,5704.0
20,22.0,2.0,20.0,1.0,0,11,Mumbai,Torrent Power Ltd.,620,9.2,5704.0
13,23.0,3.0,13.0,12.0,0,11,Mumbai,CESC,620,9.2,5704.0
21,23.0,3.0,9.0,1.0,0,11,Mumbai,SJVN Ltd.,561,9.2,5161.2
12,23.0,2.0,21.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,578,9.2,5317.600000000000
22,22.0,2.0,4.0,1.0,0,11,Mumbai,Jyoti Structure,602,9.2,5538.4
18,22.0,3.0,12.0,1.0,0,11,Mumbai,Tata Power Company Ltd.,602,9.2,5538.4
23,23.0,0.0,8.0,12.0,0,11,Mumbai,Reliance Power,482,9.2,4434.4
23,22.0,1.0,21.0,1.0,0,11,Mumbai,SJVN Ltd.,482,9.2,4434.4
20,23.0,3.0,5.0,1.0,0,11,Mumbai,Orient Green,482,9.2,4434.4
19,22.0,0.0,19.0,1.0,0,11,Mumbai,Sunil Hitech Eng,482,9.2,4434.4
7,19.0,1.0,13.0,1.0,0,11,Mumbai,NLC India,479,9.2,4406.800000000000
13,22.0,0.0,18.0,1.0,0,11,Mumbai,Indowind Energy,538,9.2,4949.600000000000
10,23.0,3.0,19.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,538,9.2,4949.600000000000
17,23.0,1.0,9.0,1.0,0,11,Mumbai,Sterlite Power Transmission Ltd,538,9.2,4949.600000000000
10,20.0,2.0,22.0,1.0,0,11,Mumbai,GE T&D India Limited,648,9.2,5961.600000000000
19,23.0,1.0,13.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,616,9.2,5667.2
16,23.0,1.0,12.0,12.0,0,11,Mumbai,Torrent Power Ltd.,564,9.2,5188.800000000000
8,18.0,2.0,17.0,1.0,0,11,Mumbai,Power Grid Corp,493,9.2,4535.600000000000
14,22.0,1.0,16.0,1.0,0,11,Mumbai,Jaiprakash Power,493,9.2,4535.600000000000
21,22.0,0.0,18.0,1.0,0,11,Mumbai,NLC India,645,9.2,5934.000000000000
20,22.0,2.0,18.0,12.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,645,9.2,5934.000000000000
9,19.0,3.0,19.0,1.0,0,11,Mumbai,JSW Energy Ltd.,407,9.2,3744.4000000000000
11,22.0,0.0,7.0,12.0,0,11,Mumbai,NLC India,407,9.2,3744.4000000000000
14,23.0,3.0,14.0,1.0,0,11,Mumbai,Sterlite Power Transmission Ltd,692,9.2,6366.4
16,22.0,2.0,18.0,1.0,0,11,Mumbai,Unitech Power Transmission Ltd.,635,9.2,5842.0
11,22.0,2.0,17.0,12.0,0,11,Mumbai,NHPC,635,9.2,5842.0
8,19.0,1.0,6.0,1.0,0,11,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),246,9.2,2263.2
20,23.0,3.0,18.0,1.0,0,11,Mumbai,JSW Energy Ltd.,591,9.2,5437.2
17,22.0,0.0,4.0,1.0,0,11,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,267,9.2,2456.4000000000000
5,17.0,0.0,18.0,1.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,425,9.2,3910.0000000000000
8,22.0,0.0,18.0,1.0,0,11,Mumbai,"Maha Transco – Maharashtra State Electricity Transmission Co, Ltd.",510,9.2,4692.0
21,22.0,1.0,22.0,1.0,0,11,Mumbai,Power Grid Corp,595,9.2,5474.0
9,19.0,0.0,7.0,7.0,0,11,Mumbai,Jyoti Structure,455,9.2,4186.0
8,18.0,0.0,15.0,1.0,0,11,Mumbai,Sunil Hitech Eng,273,9.2,2511.6
6,22.0,3.0,19.0,1.0,0,11,Mumbai,Jaiprakash Power,440,9.2,4048.0000000000000
13,23.0,0.0,21.0,1.0,0,11,Mumbai,Sterlite Power Transmission Ltd,486,9.2,4471.2
17,22.0,0.0,10.0,1.0,0,11,Mumbai,Guj Ind Power,522,9.2,4802.4
7,21.0,2.0,5.0,1.0,0,11,Mumbai,Jaiprakash Power,348,9.2,3201.6
7,22.0,1.0,16.0,1.0,0,11,Mumbai,L&T Transmission & Distribution,457,9.2,4204.4
8,22.0,2.0,18.0,1.0,0,11,Mumbai,Torrent Power Ltd.,392,9.2,3606.4000000000000
12,23.0,3.0,13.0,1.0,0,11,Mumbai,KEC International,516,9.2,4747.2
7,19.0,2.0,14.0,7.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,421,9.2,3873.2
5,17.0,2.0,10.0,1.0,0,11,Mumbai,Guj Ind Power,237,9.2,2180.4000000000000
20,23.0,1.0,18.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,460,9.2,4232.0
17,22.0,0.0,4.0,1.0,0,11,Mumbai,SJVN Ltd.,460,9.2,4232.0
10,21.0,1.0,18.0,1.0,0,11,Mumbai,Jaiprakash Power,460,9.2,4232.0
16,22.0,3.0,10.0,1.0,0,11,Mumbai,Bonfiglioli Transmission Pvt. Ltd.,391,9.2,3597.2
5,20.0,2.0,8.0,1.0,0,11,Mumbai,NHPC,259,9.2,2382.8000000000000
19,22.0,0.0,15.0,1.0,0,11,Mumbai,Indowind Energy,533,9.2,4903.600000000000
7,23.0,1.0,4.0,7.0,0,11,Mumbai,Unitech Power Transmission Ltd.,568,9.2,5225.600000000000
8,20.0,1.0,3.0,1.0,0,11,Mumbai,Ringfeder Power Transmission India Pvt. Ltd.,434,9.2,3992.8000000000000
15,22.0,3.0,9.0,1.0,0,11,Mumbai,TransRail Lighting,376,9.2,3459.2
8,17.0,1.0,21.0,1.0,0,11,Mumbai,JSW Energy Ltd.,376,9.2,3459.2
13,23.0,2.0,9.0,1.0,0,11,Mumbai,Sterlite Power Transmission Ltd,366,9.2,3367.2
11,23.0,0.0,15.0,12.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,514,9.2,4728.800000000000
7,22.0,2.0,18.0,1.0,0,11,Mumbai,Adani Power Ltd.,383,9.2,3523.6
12,23.0,1.0,5.0,1.0,0,11,Mumbai,Power Grid Corp,468,9.2,4305.600000000000
18,22.0,1.0,19.0,1.0,0,11,Mumbai,TransRail Lighting,476,9.2,4379.2
6,18.0,1.0,18.0,1.0,0,11,Mumbai,Jaiprakash Power,476,9.2,4379.2
10,17.0,1.0,18.0,1.0,0,11,Mumbai,Power Grid Corp,400,9.2,3680.0000000000000
19,22.0,2.0,22.0,1.0,0,11,Mumbai,Toshiba Transmission & Distribution Systems (India) Pvt. Ltd.,685,9.2,6302.000000000000
11,22.0,1.0,14.0,1.0,0,11,Mumbai,TransRail Lighting,359,9.2,3302.8000000000000
6,18.0,3.0,21.0,1.0,0,11,Mumbai,Orient Green,406,9.2,3735.2
8,18.0,2.0,5.0,1.0,0,11,Mumbai,KEC International,368,9.2,3385.6
9,17.0,3.0,14.0,1.0,0,11,Mumbai,Optibelt Power Transmission India Private Limited,569,9.2,5234.800000000000
12,22.0,2.0,11.0,1.0,0,11,Mumbai,Reliance Power,508,9.2,4673.600000000000
21,22.0,3.0,17.0,12.0,0,11,Mumbai,L&T Transmission & Distribution,587,9.2,5400.4
20,22.0,2.0,14.0,1.0,0,11,Mumbai,Tata Power Company Ltd.,449,9.2,4130.800000000000
23,23.0,3.0,9.0,1.0,0,11,Mumbai,JSW Energy Ltd.,449,9.2,4130.800000000000
9,20.0,3.0,16.0,1.0,0,11,Mumbai,Ratnagiri Gas and Power Pvt. Ltd. (RGPPL),477,9.2,4388.4
6,23.0,0.0,12.0,1.0,0,11,Mumbai,Power Grid Corp,477,9.2,4388.4
6,19.0,0.0,16.0,1.0,0,11,Mumbai,Power Grid Corp,477,9.2,4388.4
15,23.0,3.0,3.0,1.0,0,11,Mumbai,Neueon Towers / Sujana Towers Ltd.,477,9.2,4388.4
